Date,Our Portfolio,S&P 500,SPESG
2021-01-28,108.36825273919291,106.46063968996316,106.20510697293386
2021-01-29,106.88713758341916,104.40472768967545,104.24768174105266
2021-02-01,108.33763647619024,106.08060811639896,105.92830068494088
2021-02-02,108.8114695597011,107.55494011536354,107.23654603275992
2021-02-03,108.99953238415543,107.66343821345569,107.46721291115028
2021-02-04,111.94524766589676,108.83194420082134,108.4459255270909
2021-02-05,112.31737311740679,109.25611617710082,108.89409527184685
2021-02-08,112.05636091318323,110.06454024119662,109.51360836028397
2021-02-09,112.0731517715589,109.94198062488876,109.32248380067247
2021-02-10,112.39207094349202,109.90403030974329,109.3554390851685
2021-02-11,111.77102296299124,110.0867408324255,109.52349393997866
2021-02-12,111.68950622887579,110.60536311383102,109.97496223014647
2021-02-16,109.97704148902466,110.5423985312886,109.92882282054386
2021-02-17,110.36418749674365,110.50698052469443,109.91235020656629
2021-02-18,109.27775378043332,110.0189998630221,109.49383720089452
2021-02-19,109.55228698943036,109.81492598933667,109.16430446901609
2021-02-22,109.05857067688078,108.9657447965521,108.31741299105954
2021-02-23,109.87030255136874,109.10264043606774,108.46569668648034
2021-02-24,110.4940109148816,110.34113147114648,109.46747900722225
2021-02-25,108.79288829282797,107.64011215175967,106.88723208495117
2021-02-26,106.34242504260692,107.12879856576644,106.45225652184271
2021-03-01,108.68404148652102,109.67747447721223,108.91386643123629
2021-03-02,108.55140620284709,108.79118707213263,108.04719373734943
2021-03-03,107.92733329519643,107.36969728413008,106.68622194564495
2021-03-04,107.36282871396202,105.92909508605881,105.58228528254399
2021-03-05,108.85848302420416,107.99428535507644,107.68800426638683
2021-03-08,110.1503795754776,107.41551902992144,106.9399585288366
2021-03-09,111.45926518212835,108.93594727966938,108.36024379870939
2021-03-10,112.96903999047065,109.59286517604978,108.91386643123624
2021-03-11,112.67137369036762,110.73213638176628,110.04086274259761
2021-03-12,114.09497060076896,110.8445736264938,110.01779303779631
2021-03-15,114.86008545064159,111.564167875175,110.6867541377888
2021-03-16,114.4606295987354,111.38904741552187,110.78231138932408
2021-03-17,115.0734296603846,111.70977904818697,111.01628686966723
2021-03-18,114.77243113981636,110.06088246217813,109.44111075700901
2021-03-19,115.71157169944684,109.99454833085878,109.335667925779
2021-03-22,116.36790246030779,110.76727302074363,110.21222619936057
2021-03-23,114.61921900145823,109.9220241119696,109.49383720089449
2021-03-24,114.60339012496912,109.32104347033614,108.94681165919138
2021-03-25,116.10738435531178,109.89391480078771,109.40156843823014
2021-03-26,118.084310665506,111.72158276284343,111.31286431704966
2021-03-29,117.87617014411391,111.62460701179091,111.34581960154568
2021-03-30,118.28941384845541,111.27211515155018,110.82185370810298
2021-03-31,117.58728093511573,111.67519828181844,111.20411288386687
2021-04-01,118.1306767724519,112.9957800347579,112.57497025526611
2021-04-05,118.47718657349195,114.62723869114927,114.27536035854375
2021-04-06,118.39205961254994,114.51564554927221,114.10070841290982
2021-04-07,119.10820602269602,114.68458278398029,114.50932578234601
2021-04-08,118.76896420729067,115.16862429901727,114.91795320832307
2021-04-09,119.28329028160508,116.05771851764015,115.98563604151613
2021-04-12,119.40718449989633,116.03496205380249,115.85711344894392
2021-04-13,119.65688119861666,116.41723770567636,116.1767606011276
2021-04-14,119.91395573224143,115.9413558515269,115.66269034392052
2021-04-15,120.92859695757272,117.22763134308987,117.08627415920519
2021-04-16,121.63109488462625,117.65068471152689,117.47841891466382
2021-04-19,120.96438417521598,117.02636428294772,116.96434865745672
2021-04-20,121.50159596949777,116.23031353136679,116.13721828234875
2021-04-21,122.34393873235379,117.31195927663546,117.15218472819724
2021-04-22,121.48064307837313,116.23143900183402,116.01859132601213
2021-04-23,122.54077586118753,117.50169712711313,117.33672225352588
2021-04-26,122.34441433923642,117.71111698551799,117.52455832426638
2021-04-27,121.79742037948489,117.68582135050423,117.61682708693073
2021-04-28,121.77406541864077,117.5863132909004,117.60034441641227
2021-04-29,122.50413524915193,118.38152680225573,118.48678826968855
2021-04-30,121.06158379070004,117.52980643829505,117.54432948365583
2021-05-03,123.11898426973677,117.85278901189464,117.86067809042768
2021-05-04,122.48006461858492,117.06572829880204,116.9511645323501
2021-05-05,121.1159451487203,117.1480797964052,117.1521847281972
2021-05-06,120.66799272126048,118.10464734206431,118.09464351422993
2021-05-07,123.45161493790282,118.97547325346893,118.9810873675062
2021-05-10,124.44203692094113,117.73388717460531,117.69261317907662
2021-05-11,122.97125380007748,116.71267370332772,116.62163180047168
2021-05-12,120.7581615171386,114.20925680243967,114.11718102688737
2021-05-13,121.8314717866806,115.59954223547541,115.49792397798132
2021-05-14,123.16788427417463,117.3240512215336,117.18512995615238
2021-05-17,124.44028752372158,117.02721524842299,116.87207989479238
2021-05-18,122.93084080767653,116.03046017193354,115.84722786924917
2021-05-19,122.81818660129919,115.68893478612364,115.48145136400375
2021-05-20,123.29992235583944,116.91000161683449,116.7171991085479
2021-05-21,123.18225114521957,116.81835812525176,116.59197506138756
2021-05-24,122.99549102417045,117.97617900580337,117.78818048715283
2021-05-25,121.0445301516375,117.72544614610096,117.52784681313742
2021-05-26,121.83211518684776,117.94639521417025,117.76511078235153
2021-05-27,122.42835211217813,118.08383986366992,117.69261317907664
2021-05-28,122.39534089797984,118.17463238977741,117.85079251073303
2021-06-01,122.7242168521249,118.11645105672078,117.77499636204625
2021-06-02,123.17315651750475,118.28735786474654,117.99907620615377
2021-06-03,123.9652518926615,117.85812813398928,117.59375738212947
2021-06-04,125.37122173894768,118.89929811818601,118.69439549981855
2021-06-07,126.39476973687276,118.80456644544317,118.66473876073438
2021-06-08,126.18987259488468,118.82536019858796,118.7339378185974
2021-06-09,126.1814524538798,118.60863850739565,118.5461017478569
2021-06-10,127.24874957249581,119.1604347170856,119.15573931314019
2021-06-11,127.56811369851681,119.3926110393281,119.38311770265959
2021-06-14,127.09223366021953,119.6093327305204,119.65992399065257
2021-06-15,126.92815444861665,119.36871537977358,119.36004799785829
2021-06-16,126.07764723557283,118.72530312900011,118.80643542187232
2021-06-17,125.12382048293884,118.67357266325573,118.79654984217763
2021-06-18,122.02963763334711,117.11604506383757,117.25762755942732
2021-06-21,124.01682739189741,118.7559378861085,118.8591618657578
2021-06-22,124.43595659612026,119.36450172814625,119.51164029523183
2021-06-23,124.69783659954233,119.2351961516597,119.3963018277662
2021-06-24,125.31670350902627,119.92810165249269,120.05536729152308
2021-06-25,126.11845603349259,120.3275338663672,120.37501444370677
2021-06-28,125.64206818275692,120.60608780700987,120.67817892537205
2021-06-29,125.69219821621911,120.63953624028636,120.83635825702844
2021-06-30,126.26027583806727,120.79976480412292,121.02748281663993
2021-07-01,126.35717947672622,121.43053610001434,121.58439393803778
2021-07-02,127.0095802325808,122.34127503725729,122.68503205572685
2021-07-06,125.57283710352092,122.0939185889566,122.54993248541265
2021-07-07,125.51926087930678,122.50402904702034,122.99479362821586
2021-07-08,124.73681682753516,121.45526899979451,121.9864242731911
2021-07-09,126.15235453178882,122.82503518467745,123.24524172253658
2021-07-12,126.70686241454612,123.2489257933401,123.71318262668194
2021-07-13,126.13123597694471,122.81548241095545,123.38693838367448
2021-07-14,125.82882656878789,122.95855441279136,123.53523213563614
2021-07-15,125.4888392999209,122.55743399321597,123.10354506139865
2021-07-16,125.48475453473293,121.63349136585732,122.18744446903823
2021-07-19,123.77235800830397,119.70322716303767,120.26297452165305
2021-07-20,126.75551788894445,121.5182404449617,122.00290694370956
2021-07-21,126.55800545693738,122.51977190831215,122.97832101423829
2021-07-22,126.96856508514468,122.76685385162085,123.3111522915286
2021-07-23,128.62791890885708,124.01237907711985,124.43156156860712
2021-07-26,128.21044863927838,124.30780134952157,124.79075103956971
2021-07-27,128.14522037311028,123.7220076965711,124.03941681314852
2021-07-28,128.927120409755,123.6989630024918,123.93066537996573
2021-07-29,128.97675362351995,124.21925976434855,124.63587025332524
2021-07-30,127.56745451460571,123.54772447714359,123.8383966173014
2021-08-02,127.83292974275136,123.32005003677004,123.73624227494237
2021-08-03,129.5531727160532,124.33169700907605,124.74791017537899
2021-08-04,128.90206774687755,123.75574436008914,124.12179999611811
2021-08-05,128.23820298520087,124.49895290070805,124.78416400528687
2021-08-06,127.90294212588591,124.70752179363764,124.92256212101292
2021-08-09,127.02967227546755,124.59030816204914,124.76768133476841
2021-08-10,127.06528824842944,124.71398638619951,124.9258606664248
2021-08-11,128.05141667634933,124.8730894795688,125.2125525341125
2021-08-12,128.51383042069617,125.39086079549907,125.66730931315129
2021-08-13,128.47120820145562,125.59240236063319,125.93093147603769
2021-08-16,129.31667438791888,125.92156129655304,126.28023536730555
2021-08-17,130.07831686230605,125.0324670779301,125.37402035463982
2021-08-18,128.6076751587165,123.68855926329454,123.98339182385118
2021-08-19,128.52692434286533,123.8439977150205,124.14815818979041
2021-08-20,129.52908192051936,124.8522820011744,125.21585107952437
2021-08-23,130.09398437166323,125.91649667945045,126.35933006140418
2021-08-24,129.717500168063,126.10483455446888,126.53398200703813
2021-08-25,129.12232987224863,126.3848021958204,126.75806185114567
2021-08-26,128.21781552581362,125.64862098299696,126.01331465900729
2021-08-27,129.76826123546348,126.75528785828743,127.09089312843598
2021-08-30,130.07089949846772,127.30116848539956,127.70052063717839
2021-08-31,131.02292875367093,127.12942443714819,127.53905281665104
2021-09-01,130.66995103145413,127.1690492327449,127.54893839634573
2021-09-02,132.52572066339872,127.5305448567236,127.88176967363607
2021-09-03,131.9965443415456,127.48781815471715,127.86528700311761
2021-09-07,130.1873661390415,127.05492378231654,127.46655521337615
2021-09-08,130.56393058429313,126.8873933856925,127.32815709765013
2021-09-09,129.8625264667402,126.30299970820127,126.64931041796292
2021-09-10,129.24193793275091,125.32761484533985,125.59481170987642
2021-09-13,130.49798558191335,125.61292160878598,126.04297139809148
2021-09-14,129.90096030792267,124.8910695565455,125.30152275136501
2021-09-15,131.82853471281138,125.9493961027429,126.43841469896199
2021-09-16,131.44933375936193,125.754030899929,126.2439915939386
2021-09-17,130.49709513357925,124.60830196427544,125.09391552123506
2021-09-20,128.68677701410297,122.49278806759747,122.86298254677273
2021-09-21,128.45780613363024,122.39328000799365,122.75424117013083
2021-09-22,128.69501289312674,123.55841644658237,124.01304856293542
2021-09-23,129.6576408859742,125.05776271294391,125.52561265201345
2021-09-24,128.92797279919253,125.24047323562613,125.67719489284607
2021-09-27,129.48493141935563,124.89275776224638,125.34436361555576
2021-09-28,128.27131846305824,122.34942783552,122.80366906860442
2021-09-29,129.54867790255062,122.54141662693216,122.9387786954595
2021-09-30,127.10863816309612,121.08198338640894,121.4328116972052
2021-10-01,127.5415558477935,122.47339428991194,122.93218160463574
2021-10-04,127.38422308491066,120.88296726720131,121.36690112821316
2021-10-05,127.14116400096525,122.15520182842292,122.61913154327576
2021-10-06,127.13965730965839,122.65637931758616,123.17933115354454
2021-10-07,128.42100251163365,123.67421637746202,124.35906396533225
2021-10-08,128.7788044475701,123.43753817335053,124.19099905398116
2021-10-11,129.71568063539883,122.59004518626679,123.41989366817052
2021-10-12,129.00519725600373,122.29377194838985,123.08047535659739
2021-10-13,129.4143239677829,122.66340664538164,123.44625186184281
2021-10-14,130.9007332478035,124.75642485796435,125.65082664263285
2021-10-15,130.9226983125582,125.68713403337604,126.73499214634435
2021-10-18,129.40738984974027,126.11129914703072,127.12383835639112
2021-10-19,130.39019677052963,127.04368280289368,128.02346633477399
2021-10-20,131.1297774971589,127.50917464309555,128.52106397800353
2021-10-21,131.9732452926287,127.8911757899774,128.94615396141725
2021-10-22,132.04111819365858,127.75400564546975,128.87365635814237
2021-10-25,131.8513179494761,128.36060677681462,129.51624920792167
2021-10-26,131.94410511127447,128.594196799766,130.08634445442613
2021-10-27,130.53706232074776,127.94459446142268,129.77328433652525
2021-10-28,132.52605965967254,129.20219790657012,131.09800229832186
2021-10-29,132.23062547466995,129.4540562367398,131.4176494505056
2021-11-01,134.0938970995358,129.68708352445753,131.5593561681844
2021-11-02,137.22156416414794,130.16437907931586,132.1129687441704
2021-11-03,140.03760366948072,131.00540747383772,133.0290693365308
2021-11-04,139.10097479708304,131.55326453689233,133.91881173521895
2021-11-05,140.51439494197635,132.04432651710002,134.403215196801
2021-11-08,139.53592772456545,132.16155387393812,134.53832482365607
2021-11-09,139.45536909318753,131.69915021489638,134.09346368085292
2021-11-10,140.00462838545036,130.61581626392683,132.98292992692822
2021-11-11,141.0951591558893,130.6877777475824,133.0554275302031
2021-11-12,141.53681613032862,131.6316906131098,133.89574203041767
2021-11-15,140.516713704174,131.63027691240097,133.76721943784545
2021-11-16,140.1929716770178,132.13905818984287,134.43617048129704
2021-11-17,141.07378770536567,131.79528186309847,134.18243389810536
2021-11-18,141.76903753312047,132.2413799256148,134.9996786935186
2021-11-19,139.99112737864442,132.05641846199813,134.88762871492398
2021-11-22,141.5891786494751,131.6342160590363,134.4394690267089
2021-11-23,142.32150179368233,131.85235145093748,134.72286234898476
2021-11-24,142.02371880165657,132.15480105113468,135.0260368871909
2021-11-26,139.43985553078764,129.15160663654262,131.8032071716814
2021-11-29,140.4479713297006,130.85643361467368,133.678249220593
2021-11-30,136.10830817349728,128.37522416763926,131.43083357561224
2021-12-01,135.33628461245354,126.85844683428505,130.0731603293196
2021-12-02,137.45845721391905,128.65913095562615,131.77355043259723
2021-12-03,136.30955840740245,127.57214608826284,130.5114344378399
2021-12-06,137.72976864579147,129.06867867845628,131.9152470937352
2021-12-07,139.5609099074179,131.74131418166922,134.71957386011383
2021-12-08,139.78757773498805,132.1477737233392,135.10183303587772
2021-12-09,139.63974467610916,131.19880996595882,134.12640890880806
2021-12-10,139.4317196442556,132.45163702424526,135.48738070051257
2021-12-13,138.82525267981768,131.24153666796525,133.99789637277675
2021-12-14,138.86201616772445,130.26107346275165,132.88077558456922
2021-12-15,140.28302386495375,132.39064201502055,135.19410179854202
2021-12-16,140.18221736333274,131.23309563946094,133.82653291601378
2021-12-17,141.01890175140792,129.88301146250512,132.37000387277396
2021-12-20,140.65004712991754,128.40389621405478,130.89040512473284
2021-12-21,142.22123508639984,130.68665227711514,133.20042273675293
2021-12-22,142.78027545960674,132.0170681713934,134.68991712102965
2021-12-23,143.74233140592546,132.8387027882297,135.55987830378749
2021-12-27,145.69092654500713,134.67704899447463,137.49094534199642
2021-12-28,145.4095324295502,134.5410043204342,137.29981072584403
2021-12-29,146.14117401614158,134.72961670044467,137.45469151208854
2021-12-30,145.97820873244365,134.3268080751684,136.95050683457617
2021-12-31,145.67085372056235,133.97404170993565,136.61438706841486
2022-01-03,145.28736836847165,134.82799928958121,137.74798047059997
2022-01-04,145.43521046133733,134.74310862080196,137.46128860291228
2022-01-05,144.69533651248665,132.13006815135452,134.77558879287025
2022-01-06,144.2353285714135,132.00272528556084,134.41969786731954
2022-01-07,144.41746509353385,131.46808563787152,133.87925935989927
2022-01-10,145.27671909088463,131.27863601763545,133.8232444271428
2022-01-11,146.36823132887312,132.4811463108864,135.08535036535926
2022-01-12,146.00248054413743,132.85444564952152,135.57306242889408
2022-01-13,145.9923262742401,130.96211803659773,133.50029872954724
2022-01-14,146.20812241089337,131.06950438947226,133.6485924815089
2022-01-18,144.1721278751246,128.65940546061816,131.31220661927566
2022-01-19,141.87883999821423,127.41275476465192,130.01054830573946
2022-01-20,140.68254791790298,126.00645196533236,128.61662122953894
2022-01-21,139.0793795067584,123.6230623722009,126.38568825507662
2022-01-24,140.20323497238482,123.9657132284781,126.59659403061845
2022-01-25,139.2197667224398,122.4568141883946,124.97199001948664
2022-01-26,138.24182067786325,122.27354093047876,125.01483088367739
2022-01-27,140.8431215682979,121.6152093333895,124.2634966572562
2022-01-28,143.86189801339188,124.57625350645833,127.48632637276572
2022-01-31,144.77469351160948,126.9289946172318,129.78646846163196
2022-02-01,145.25189520172756,127.80010875887801,130.5806435522439
2022-02-02,144.6182009081806,129.00430725782982,132.09319758478105
2022-02-03,144.835751227009,125.8577526111603,129.3976222515852
2022-02-04,144.12104039971052,126.50679221426999,130.23792669525884
2022-02-07,144.77827226456864,126.03850042314963,129.77328433652534
2022-02-08,145.78853390441037,127.09737597933106,130.9002907044276
2022-02-09,146.6243643779709,128.94247500837946,132.65339719504982
2022-02-10,144.0349361919677,126.60658850411544,130.19508583106813
2022-02-11,143.31373241271956,124.20493060376567,127.56212252145245
2022-02-14,142.83529044202015,123.72790955389938,127.26224652865817
2022-02-15,144.62193320819173,125.67869300487182,129.36466696708914
2022-02-16,145.93354599943638,125.78944204389846,129.55579152670066
2022-02-17,143.59275080268358,123.12608480941547,126.76136039655765
2022-02-18,142.65128011070016,122.24374341359601,125.76946365551048
2022-02-22,141.59964298102176,121.00383181518364,124.47440243279802
2022-02-23,141.02682157098,118.77589439902773,122.09187716096214
2022-02-24,141.58227813025047,120.55240835582228,123.93396392537774
2022-02-25,144.77502610901576,123.24948852857378,126.53727049590924
2022-02-28,144.99564641799176,122.94843890383582,126.20444927515983
2022-03-01,143.94394910524835,121.04599578195644,124.25361107756147
2022-03-02,147.27524902862953,123.30261896977743,126.56692723499341
2022-03-03,148.6222230816173,122.65470483713499,125.88150357756425
2022-03-04,150.5650290367203,121.68155718995844,124.7742784255923
2022-03-07,148.3278059278914,118.08974172099822,121.04066694174666
2022-03-08,147.16702414087305,117.23550963636065,120.19706395266114
2022-03-09,148.3323255755946,120.24825682467466,123.3408090306129
2022-03-10,148.5627939059233,119.73217371444524,122.79708203432165
2022-03-11,147.8583195658833,118.1802597421137,121.20213476227401
2022-03-14,147.59460944256773,117.30324374313925,120.14103896336378
2022-03-15,149.95376351412736,119.81453893729798,122.78059936380319
2022-03-16,150.032621551198,122.4964389839913,125.6079958349831
2022-03-17,152.00616738397105,124.00900266571813,127.11725132210836
2022-03-18,153.47710552515568,125.45523221612562,128.69571592363755
2022-03-21,153.9950372665477,125.40070179946272,128.7385567878283
2022-03-22,153.83231428036623,126.81824557820511,130.2445137295417
2022-03-23,152.79251455525417,125.26184344925421,128.7286712081336
2022-03-24,154.50989711860686,127.05858842395995,130.62018587102276
2022-03-25,155.33064144636072,127.70228890497503,131.22982343630608
2022-03-28,155.32192339581303,128.61471604791885,132.30409330378197
2022-03-29,156.7175864245941,130.19108841503854,133.87597087102833
2022-03-30,155.4888665391792,129.37170473913667,133.02248230224808
2022-03-31,154.39552100677304,127.3467088635742,130.81460897604615
2022-04-01,155.4178785358172,127.78098948618447,131.1869825721153
2022-04-04,155.17341252087255,128.81485763759375,132.42273031665948
2022-04-05,153.97218218614694,127.19800950940213,130.5938176208096
2022-04-06,154.89671906944162,125.9620370576251,129.06808951970677
2022-04-07,157.02681763509042,126.49780217578166,129.6513588347769
2022-04-08,158.95419050859022,126.16245315229197,129.2163732151275
2022-04-11,157.64264447071756,124.03317283026469,126.80419120420751
2022-04-12,158.60221589921773,123.60929594685163,126.35933006140434
2022-04-13,159.48741683821638,124.99057761614945,127.9048393784375
2022-04-14,158.10828166470606,123.47267481232802,126.20773776403082
2022-04-18,157.74476815701868,123.44737917731425,126.27694687843474
2022-04-19,159.01782327637804,125.42964835087031,128.2080038601028
2022-04-20,160.21327198788228,125.35207324012814,128.32664087298028
2022-04-21,158.22580214146944,123.50276055945237,126.53068346162644
2022-04-22,154.067309926129,120.07678728141533,122.96513688913188
2022-04-25,153.8712497720479,120.76097724875198,123.68022734218611
2022-04-26,152.53601549355264,117.36200153667917,119.9663870177299
2022-04-27,152.2234095437141,117.60823251451265,120.40467118279115
2022-04-28,152.1531972267823,120.51867169230431,123.40342105419315
2022-04-29,147.7608828037966,116.14571109282934,118.72405223890293
2022-05-02,148.097047170992,116.80486620489464,119.30732155397304
2022-05-03,148.0133983553923,117.36986610470031,119.88071534588936
2022-05-04,153.2726069503303,120.87481446893878,123.4330777932773
2022-05-05,149.9151390457168,116.56566255485663,119.07005758475894
2022-05-06,151.82534259487863,115.90424277660725,118.54940029326902
2022-05-09,148.86871697356324,112.19100688705596,114.72681859217091
2022-05-10,149.12876472216806,112.46676087678016,115.11566480221764
2022-05-11,148.10264938523073,110.6151972551699,113.2801751286258
2022-05-12,148.27295358577973,110.4718438857172,112.91768711225134
2022-05-13,150.45200594891494,113.10877315209437,115.64951627535507
2022-05-16,151.07605584555205,112.66240058458605,115.28702825898061
2022-05-17,153.20644987886018,114.93475977107406,117.62341412121384
2022-05-18,150.00111625937268,110.29194017657828,112.82211980417516
2022-05-19,149.4085751640855,109.64852106318,112.01147209958565
2022-05-20,150.89774482252935,109.6645452920886,112.17623846552485
2022-05-23,151.67472657989865,111.69937530898989,114.47966904326205
2022-05-24,152.15450073893066,110.79228728814068,113.58333961029106
2022-05-25,154.44723269593243,111.83935912966562,114.53898252143036
2022-05-26,155.61405418180993,114.06308975681895,116.67435824435735
2022-05-27,156.9127764469441,116.88526871705444,119.54129703431616
2022-05-31,154.86397323299818,116.1518874551495,118.98108736750646
2022-06-01,153.14577268563892,115.28274974944577,118.28577813038257
2022-06-02,153.50472672065845,117.40752818960407,120.25637743082946
2022-06-03,152.70733822280806,115.48823046121524,118.34839015396274
2022-06-06,152.2098679281986,115.85056332541956,118.6976940452306
2022-06-07,154.07892194107572,116.9538537893083,119.84446151598141
2022-06-08,151.8943298837607,115.69146023205026,118.60212673715438
2022-06-09,149.0637665069104,112.9381545743102,115.70223266269959
2022-06-10,147.4217069563416,109.65049063649765,112.20919375002083
2022-06-13,143.0957876830057,105.39951319284735,107.93844230416678
2022-06-14,141.41708620882446,105.0017691846737,107.63527782250154
2022-06-15,143.11153415393085,106.5340080117029,109.20714533320694
2022-06-16,140.40824183071484,103.07037951138678,105.79647954695692
2022-06-17,140.01487683214847,103.29722357415947,106.01727090219346
2022-06-21,143.40415793749287,105.8256547424445,108.77545825896946
2022-06-22,144.6611199865807,105.68791500007842,108.64694572293814
2022-06-23,147.1660886288479,106.69535518338186,109.72121559041406
2022-06-24,150.77936513403637,109.9563166480966,112.98029913583146
2022-06-27,151.02540171665655,109.62940865311124,112.61122408517414
2022-06-28,148.99708821601945,107.4211395196329,110.39676372468938
2022-06-29,149.49294728134822,107.34468301673317,110.45607720285768
2022-06-30,148.28006259449322,106.40442106759949,109.27964293648182
2022-07-01,148.99651204507848,107.52739353941539,110.39346517927748
2022-07-05,147.5626287854714,107.6977307495827,110.67027146727047
2022-07-06,147.3829674316865,108.08255243525748,111.11844121202641
2022-07-07,149.59080768002266,109.69996329868275,112.81553276989217
2022-07-08,150.74100927012904,109.60888254233365,112.68372168844898
2022-07-11,150.21459064459637,108.34537037723318,111.45785952359952
2022-07-12,148.81753466519655,107.34383891388275,110.34403728080386
2022-07-13,148.3225812214078,106.86541788855719,109.79701173910077
2022-07-14,147.8113277877496,106.5449676235089,109.50043429171834
2022-07-15,150.00754969426802,108.59076411484101,111.6423970489282
2022-07-18,148.83863597848526,107.68255748614936,110.64061472818629
2022-07-19,151.84371945078135,110.6576425895595,113.76129010133675
2022-07-20,151.50189958875245,111.31005860407093,114.36762912120817
2022-07-21,151.29681931808042,112.40772857824824,115.26395855417914
2022-07-22,150.4169089946311,111.3586871634056,114.07105167382572
2022-07-25,152.0992498227946,111.50514243926801,114.20944978955177
2022-07-26,152.44225102963227,110.21801598222982,112.87154770264858
2022-07-27,154.25549870473935,113.10090858407322,115.93620814304262
2022-07-28,156.71722137536406,114.4732002148827,117.2741102299458
2022-07-29,156.79394484036538,116.0996079794211,118.9349580144446
2022-08-01,157.02569401603955,115.77184901896054,118.48020123540581
2022-08-02,154.38051572020495,115.00053116715974,117.55421506335067
2022-08-03,154.37810338579624,116.79896434756635,119.48857059043057
2022-08-04,154.31289865905526,116.70817182145885,119.45891385134644
2022-08-05,155.21235846866782,116.51843397098118,119.43254560113326
2022-08-08,156.02320950051538,116.37423649867804,119.1392666991627
2022-08-09,156.79247840581746,115.87979810706868,118.76030606881068
2022-08-10,160.18072829397795,118.34695289851214,121.29770207035011
2022-08-11,160.22304388268353,118.26346220519213,121.30100061576196
2022-08-12,162.43367204691694,120.31206551006753,123.41000808847579
2022-08-15,164.08082883829155,120.78964929516745,123.81203842362916
2022-08-16,165.52357325432536,121.01621199032333,124.05260093825514
2022-08-17,164.45109698492334,120.14032146181613,123.19910231293399
2022-08-18,165.01422143564167,120.41298727038019,123.47591865746786
2022-08-19,164.8984827997745,118.85965959733977,121.89086702165581
2022-08-22,163.42136782865094,116.31605516562138,119.28096336030059
2022-08-23,161.56548785499777,116.0557558069474,118.96131620811687
2022-08-24,161.94418414203452,116.3941930115972,119.2414210415217
2022-08-25,163.31377981268517,118.03437406410973,120.92203998540995
2022-08-26,159.0868220901213,114.05802513971636,116.74026881334927
2022-08-29,159.94614526064163,113.29767376234639,115.93290959763074
2022-08-30,158.3896417448313,112.04820939021205,114.66420656859056
2022-08-31,158.64898656964695,111.17232572432965,113.69537953234467
2022-09-01,158.33126275816872,111.50542380688482,113.99855407055084
2022-09-02,157.6173887568455,110.30824577310368,112.81882125876315
2022-09-06,156.8834519810123,109.85652722087596,112.23885048910489
2022-09-07,159.58502027589,111.87140758748286,114.16661898190195
2022-09-08,159.28262130973866,112.61095834908323,114.82238590024696
2022-09-09,160.21808301716308,114.3306909482804,116.60186064108238
2022-09-12,161.89730876873597,115.54079816718523,117.98590213758817
2022-09-13,155.56648300756558,110.54520534483197,112.81882125876317
2022-09-14,154.97803666473555,110.9196232913095,113.12529434238118
2022-09-15,153.35746507253944,109.66426392447173,111.71159610679125
2022-09-16,153.9100077849416,108.87664047614551,110.82185370810309
2022-09-19,153.90391980694164,109.62321856554136,111.55341677513488
2022-09-20,151.84500871171903,108.38753434400597,110.30449496202503
2022-09-21,151.39719562841327,106.53231980600198,108.38002501463986
2022-09-22,150.9095613568701,105.6345100538827,107.65504898189096
2022-09-23,147.4036767759,103.81415078723926,105.84591750197139
2022-09-26,145.70849771963051,102.74065784023327,104.82106547642816
2022-09-27,145.28712815765408,102.52281067857372,104.55744331354178
2022-09-28,148.71521656095317,104.53965375587349,106.48191326092696
2022-09-29,145.68207725607743,102.33110325477837,104.34653753799994
2022-09-30,143.95236556924647,100.7893116540272,102.63626185502754
2022-10-03,146.66253118887997,103.39813160922249,105.61524056704013
2022-10-04,150.7629633466331,106.56042911718384,108.90068230612981
2022-10-05,149.45556873326524,106.34539563169238,108.88420969215224
2022-10-06,147.46442147468025,105.25587845577779,107.793447097617
2022-10-07,145.07792288551718,102.30833306569109,104.68595584957312
2022-10-10,144.26705975039,101.54179160075128,103.84235286048758
2022-10-11,145.87334882082985,100.87982281251789,103.206357101532
2022-10-12,143.77135115731707,100.54785020042993,103.04159073559278
2022-10-13,147.1471193879573,103.1586397289429,105.83932041114765
2022-10-14,145.2682283049532,100.71763153798845,103.4337354910514
2022-10-17,148.59396005851943,103.38463968886519,106.17873872272081
2022-10-18,150.15520936008272,104.56607486135452,107.34528740940195
2022-10-19,149.43028277633817,103.86839983628535,106.55441086420187
2022-10-20,149.66975719352138,103.04255156782168,105.95795742402514
2022-10-21,153.7581095956954,105.48721753779466,108.56126399455664
2022-10-24,155.4087094721275,106.74061419393956,109.92223578626114
2022-10-25,158.19615160798784,108.4769268946542,111.58307351421905
2022-10-26,157.89461101696492,107.67553015835382,110.39016663386563
2022-10-27,159.59734094255603,107.02058183529111,109.68497181704701
2022-10-28,165.27148200208728,109.65611112620903,112.41680098015074
2022-10-31,163.91326157866447,108.83869016100007,111.59296915045465
2022-11-01,164.6560905743738,108.39231759349175,110.87129166311757
2022-11-02,163.1459980392251,105.68229451036697,108.19218894389931
2022-11-03,164.61638062786494,104.56354255280324,106.97621235874459
2022-11-04,167.76222472250262,105.98756464935708,108.69966211028267
2022-11-07,167.7844315326769,107.00652717970016,109.87609637665852
2022-11-08,169.45557844542526,107.60553824801593,110.49232097622468
2022-11-09,169.2371180413771,105.36972253858934,108.07026344215085
