Date,0
2020-11-20,-0.002088092515113597
2020-11-23,0.008548526971734674
2020-11-24,0.023733155523673482
2020-11-25,-0.005960084238621667
2020-11-27,-0.0033214934141305888
2020-11-30,-0.006080721367413483
2020-12-01,0.003170991670074004
2020-12-02,0.00592901874343171
2020-12-03,-0.00832965216603545
2020-12-04,0.011970093130743606
2020-12-07,-0.012252219410454991
2020-12-08,0.010775566862467225
2020-12-09,0.0033145294467630745
2020-12-10,-0.009392798616201601
2020-12-11,-0.004805682651485597
2020-12-14,-0.006592579324891487
2020-12-15,0.014968160056037027
2020-12-16,-0.005325295018671642
2020-12-17,0.003871348065203053
2020-12-18,-0.007901748521515031
2020-12-21,-0.0060850031648681125
2020-12-22,-0.005439202549322727
2020-12-23,0.004735608729858793
2020-12-24,0.003891245321696798
2020-12-28,-0.0025065827551060127
2020-12-29,-0.0014466630785622398
2020-12-30,0.0021163823163180984
2020-12-31,0.00874413973260097
2021-01-04,-0.0022975736259474838
2021-01-05,0.011029044739526
2021-01-06,0.04104013745743123
2021-01-07,0.008261909659326409
2021-01-08,-0.005513426664151916
2021-01-11,-0.006527923306915925
2021-01-12,0.014376130745074229
2021-01-13,0.005396795727896057
2021-01-14,0.005229073571666208
2021-01-15,0.005775099740779905
2021-01-19,-0.004834109357065194
2021-01-20,0.0007511016318693034
2021-01-21,-0.012812881596182747
2021-01-22,0.010448515522861716
2021-01-25,0.0012966790602707407
2021-01-26,0.00673031854431391
2021-01-27,-0.017418344046570472
2021-01-28,0.001494261201309597
2021-01-29,-0.013667688452520307
2021-02-01,0.013570590903464571
2021-02-02,0.004373657227043674
2021-02-03,0.0017283241114468082
2021-02-04,0.027024919945618377
2021-02-05,0.0033242734472187937
2021-02-08,-0.002323946277706217
2021-02-09,0.00014982708726426724
2021-02-10,0.002845493049706651
2021-02-11,-0.005525596183611846
2021-02-12,-0.0007292350699400372
2021-02-16,-0.015332388834992565
2021-02-17,0.0035202311703144027
2021-02-18,-0.009844076760750945
2021-02-19,0.002512260973443803
2021-02-22,-0.004506702101447785
2021-02-23,0.007443084833748241
2021-02-24,0.005676795311291939
2021-02-25,-0.015395655652207912
2021-02-26,-0.022524103697894864
2021-03-01,0.022019637228172056
2021-03-02,-0.0012205434783756173
2021-03-03,-0.0057490858687655085
2021-03-04,-0.0052302547850711
2021-03-05,0.013930782669330254
2021-03-08,0.011867638903667009
2021-03-09,0.01188279236564809
2021-03-10,0.013545409949156286
2021-03-11,-0.0026348805787323256
2021-03-12,0.012634983644677276
2021-03-15,0.006705892309412583
2021-03-16,-0.003477595044782332
2021-03-17,0.0053537133636836045
2021-03-18,-0.0026157442848210193
2021-03-19,0.008182604540796376
2021-03-22,0.005672118999131363
2021-03-23,-0.015027174471741823
2021-03-24,-0.00013803680192246535
2021-03-25,0.01312339619713942
2021-03-26,0.017026682421296912
2021-03-29,-0.001762677994372246
2021-03-30,0.003505780703406743
2021-03-31,-0.00593567560402066
2021-04-01,0.004621206550314746
2021-04-05,0.0029332759048220215
2021-04-06,-0.0007183746868188333
2021-04-07,0.006048867979486882
2021-04-08,-0.0028481928608309216
2021-04-09,0.004330403618663757
2021-04-12,0.001038679874886547
2021-04-13,0.002091132377601742
2021-04-14,0.0021484902520789947
2021-04-15,0.008461431404603313
2021-04-16,0.005809095817195647
2021-04-19,-0.005481275708067686
2021-04-20,0.004440985145333782
2021-04-21,0.006932730042122847
2021-04-22,-0.007056240815784271
2021-04-23,0.008726781933519178
2021-04-26,-0.0016024910842598948
2021-04-27,-0.004471046107977267
2021-04-28,-0.00019170245002094315
2021-04-29,0.005995340930563879
2021-04-30,-0.011775461147816019
2021-05-03,0.016994588922170244
2021-05-04,-0.005189511760328694
2021-05-05,-0.011137394983453876
2021-05-06,-0.0036985038310460142
2021-05-07,0.023068379441635038
2021-05-10,0.008022677994973741
2021-05-11,-0.01181884655626784
2021-05-12,-0.017996771439985928
2021-05-13,0.0088878728291123
2021-05-14,0.010969466202165417
2021-05-17,0.010330594135805683
2021-05-18,-0.012130042145935653
2021-05-19,-0.0009162495495216355
2021-05-20,0.003922370417275147
2021-05-21,-0.0009541926669578441
2021-05-24,-0.0015163343595225808
2021-05-25,-0.01586195881435721
2021-05-26,0.006506473838346859
2021-05-27,0.004894134177874098
2021-05-28,-0.00026983926143396894
2021-06-01,0.002686952416940891
2021-06-02,0.0036581410417763954
2021-06-03,0.006430856562425991
2021-06-04,0.011341695688794003
2021-06-07,0.008164145002796287
2021-06-08,-0.0016211817338644776
2021-06-09,-6.665427120602787e-05
2021-06-10,0.008458269555801274
2021-06-11,0.0025098104959373996
2021-06-14,-0.003730448485380562
2021-06-15,-0.0012909673118257786
2021-06-16,-0.00670058864191789
2021-06-17,-0.007565427175548083
2021-06-18,-0.024728953289079557
2021-06-21,0.01628436826392311
2021-06-22,0.0033796653459235272
2021-06-23,0.0021044789167949034
2021-06-24,0.00496300942356648
2021-06-25,0.006397842163348126
2021-06-28,-0.003777403333716299
2021-06-29,0.00039910867348101023
2021-06-30,0.004519490794021287
2021-07-01,0.0007674356524778918
2021-07-02,0.005163287530936137
2021-07-06,-0.011312158340702216
2021-07-07,-0.00042659350535254774
2021-07-08,-0.006233808832891762
2021-07-09,0.011348345024551615
2021-07-12,0.0043954504028546355
2021-07-13,-0.004542844677022041
2021-07-14,-0.0023976254525187642
2021-07-15,-0.0027019799757445587
2021-07-16,-3.249242919200174e-05
2021-07-19,-0.013646298274789812
2021-07-20,0.02410191627486199
2021-07-21,-0.0015581329996523035
