ticker,price_m2,actual_date_m2,momentum_value_12m,volatility_12m,risk_adj_momentum_12m,price_m14,actual_date_m14,trading_days_12m,momentum_value,volatility,risk_adj_momentum,momentum_value_6m,volatility_6m,risk_adj_momentum_6m,price_m8,actual_date_m8,trading_days_6m,z_score_12m,z_score_winsorized_12m,momentum_score_12m,mean_ram_12m,std_ram_12m,z_score,z_score_winsorized,momentum_score,z_score_6m,z_score_winsorized_6m,momentum_score_6m,mean_ram_6m,std_ram_6m
JCI,105.95999908447266,2025-09-02,0.4803447844729314,0.01957146794394943,24.54311479591551,71.57791900634766,2024-08-30,251,0.4803447844729314,0.01957146794394943,24.54311479591551,0.24705308007108218,0.020469939393303035,12.069067490835282,84.96831512451172,2025-02-28,128,1.6413279312171973,1.6413279312171973,2.641327931217197,3.6276226141179007,12.743030678998332,1.6413279312171973,1.6413279312171973,2.641327931217197,1.2284049142428386,1.2284049142428386,2.2284049142428386,1.8592864368602078,8.311413391135899
EVRG,71.2699966430664,2025-09-02,0.254378423431193,0.010393525002927667,24.47470163967847,56.81698226928711,2024-08-30,251,0.254378423431193,0.010393525002927667,24.47470163967847,0.06536175879158579,0.011964529948693268,5.462960857791527,66.8974609375,2025-02-28,128,1.6359592588848149,1.6359592588848149,2.6359592588848146,3.6276226141179007,12.743030678998332,1.6359592588848149,1.6359592588848149,2.6359592588848146,0.4335814200716607,0.4335814200716607,1.4335814200716608,1.8592864368602078,8.311413391135899
EQT,52.225250244140625,2025-09-02,0.5838871418735945,0.024390002012124025,23.939610237971692,32.972835540771484,2024-08-30,251,0.5838871418735945,0.024390002012124025,23.939610237971692,0.0939666147885232,0.02539609441211152,3.7000419538411413,47.73934555053711,2025-02-28,128,1.5939683530174487,1.5939683530174487,2.5939683530174484,3.6276226141179007,12.743030678998332,1.5939683530174487,1.5939683530174487,2.5939683530174484,0.22147322366904462,0.22147322366904462,1.2214732236690446,1.8592864368602078,8.311413391135899
CAH,149.06312561035156,2025-09-02,0.34760120388822013,0.014528362939820754,23.925696606565413,110.61367797851562,2024-08-30,251,0.34760120388822013,0.014528362939820754,23.925696606565413,0.16279925949370333,0.01567310664506716,10.387172318829439,128.19334411621094,2025-02-28,128,1.592876490982681,1.592876490982681,2.5928764909826807,3.6276226141179007,12.743030678998332,1.592876490982681,1.592876490982681,2.5928764909826807,1.0260452080345563,1.0260452080345563,2.0260452080345566,1.8592864368602078,8.311413391135899
RJF,167.83241271972656,2025-09-02,0.4272391636575854,0.018183417512355145,23.496087210629568,117.59235382080078,2024-08-30,251,0.4272391636575854,0.018183417512355145,23.496087210629568,0.09575599544047053,0.019133616408512195,5.004594708916106,153.16586303710938,2025-02-28,128,1.559163208266986,1.559163208266986,2.5591632082669857,3.6276226141179007,12.743030678998332,1.559163208266986,1.559163208266986,2.5591632082669857,0.37843241865581634,0.37843241865581634,1.3784324186558163,1.8592864368602078,8.311413391135899
MS,147.94931030273438,2025-09-02,0.47953419116558726,0.021101308094605486,22.72533006084961,99.99722290039062,2024-08-30,251,0.47953419116558726,0.021101308094605486,22.72533006084961,0.13505176036515487,0.022690898409194388,5.9518031384086445,130.3458709716797,2025-02-28,128,1.4986786054126402,1.4986786054126402,2.49867860541264,3.6276226141179007,12.743030678998332,1.4986786054126402,1.4986786054126402,2.49867860541264,0.49239720237151186,0.49239720237151186,1.492397202371512,1.8592864368602078,8.311413391135899
WDC,81.81475830078125,2025-09-02,0.6552651982490372,0.028993242200737002,22.60061823069862,49.426979064941406,2024-08-30,251,0.6552651982490372,0.028993242200737002,22.60061823069862,0.6771432887987485,0.03285983234313229,20.60702202396573,48.78221130371094,2025-02-28,128,1.4888919358759711,1.4888919358759711,2.488891935875971,3.6276226141179007,12.743030678998332,1.4888919358759711,1.4888919358759711,2.488891935875971,2.25566154693977,2.25566154693977,3.25566154693977,1.8592864368602078,8.311413391135899
EME,620.1798706054688,2025-09-02,0.5818133205265068,0.025979022044175043,22.39550509396329,392.0689392089844,2024-08-30,251,0.5818133205265068,0.025979022044175043,22.39550509396329,0.5189029367396769,0.024143579143140265,21.492378311568977,408.3077697753906,2025-02-28,128,1.472795832688103,1.472795832688103,2.472795832688103,3.6276226141179007,12.743030678998332,1.472795832688103,1.472795832688103,2.472795832688103,2.3621844986855556,2.3621844986855556,3.3621844986855556,1.8592864368602078,8.311413391135899
NDAQ,93.32644653320312,2025-09-02,0.31503056368309235,0.01445501556820156,21.793858484393684,70.96903228759766,2024-08-30,251,0.31503056368309235,0.01445501556820156,21.793858484393684,0.13789490330322507,0.017218484127378184,8.008539095724798,82.01675415039062,2025-02-28,128,1.4255820556263263,1.4255820556263263,2.425582055626326,3.6276226141179007,12.743030678998332,1.4255820556263263,1.4255820556263263,2.425582055626326,0.7398564322913781,0.7398564322913781,1.739856432291378,1.8592864368602078,8.311413391135899
GS,730.8499755859375,2025-09-02,0.4615632864407455,0.021309069813136926,21.660414578781577,500.0467529296875,2024-08-30,251,0.4615632864407455,0.021309069813136926,21.660414578781577,0.1866248895551803,0.022898770668065102,8.149996008975696,615.906494140625,2025-02-28,128,1.4151101428629023,1.4151101428629023,2.4151101428629023,3.6276226141179007,12.743030678998332,1.4151101428629023,1.4151101428629023,2.4151101428629023,0.7568760301135442,0.7568760301135442,1.7568760301135442,1.8592864368602078,8.311413391135899
ULTA,532.52001953125,2025-09-02,0.5092393862891105,0.02443065905174406,20.84427543319822,352.8399963378906,2024-08-30,251,0.5092393862891105,0.02443065905174406,20.84427543319822,0.4535430746352902,0.02749817996337834,16.493567037502554,366.3599853515625,2025-02-28,128,1.3510642211240158,1.3510642211240158,2.351064221124016,3.6276226141179007,12.743030678998332,1.3510642211240158,1.3510642211240158,2.351064221124016,1.7607451238377543,1.7607451238377543,2.7607451238377543,1.8592864368602078,8.311413391135899
CBRE,159.55999755859375,2025-09-02,0.3857911968422232,0.01921923219038936,20.073184663180214,115.13999938964844,2024-08-30,251,0.3857911968422232,0.01921923219038936,20.073184663180214,0.12413692274284083,0.020785107511372223,5.972397432869731,141.94000244140625,2025-02-28,128,1.2905534376658205,1.2905534376658205,2.2905534376658205,3.6276226141179007,12.743030678998332,1.2905534376658205,1.2905534376658205,2.2905534376658205,0.494875035381605,0.494875035381605,1.494875035381605,1.8592864368602078,8.311413391135899
STT,112.43991088867188,2025-09-02,0.34276071415653275,0.01736839540120413,19.734736931010307,83.73786163330078,2024-08-30,251,0.34276071415653275,0.01736839540120413,19.734736931010307,0.15944701098906977,0.020700435819398663,7.702591983094858,96.97718811035156,2025-02-28,128,1.263993999750655,1.263993999750655,2.263993999750655,3.6276226141179007,12.743030678998332,1.263993999750655,1.263993999750655,2.263993999750655,0.7030459527457172,0.7030459527457172,1.7030459527457174,1.8592864368602078,8.311413391135899
SYF,75.31050872802734,2025-09-02,0.5319957462751195,0.027214781798721575,19.548043787737083,49.15843200683594,2024-08-30,251,0.5319957462751195,0.027214781798721575,19.548043787737083,0.25860086833791196,0.028992716004846035,8.91951165577891,59.83668899536133,2025-02-28,128,1.2493433920595889,1.2493433920595889,2.249343392059589,3.6276226141179007,12.743030678998332,1.2493433920595889,1.2493433920595889,2.249343392059589,0.8494614437597839,0.8494614437597839,1.8494614437597838,1.8592864368602078,8.311413391135899
V,349.3779602050781,2025-09-02,0.27556675584983936,0.014206984596621947,19.396568918316557,273.9001770019531,2024-08-30,251,0.27556675584983936,0.014206984596621947,19.396568918316557,-0.03154479052166603,0.016508356288365125,-1.9108377582023954,360.75799560546875,2025-02-28,128,1.2374565126165245,1.2374565126165245,2.2374565126165242,3.6276226141179007,12.743030678998332,1.2374565126165245,1.2374565126165245,2.2374565126165242,-0.45360807093092387,-0.45360807093092387,0.6879433459388934,1.8592864368602078,8.311413391135899
KR,68.27583312988281,2025-09-02,0.31633545670730867,0.016608024379851864,19.04714549257726,51.86811065673828,2024-08-30,251,0.31633545670730867,0.016608024379851864,19.04714549257726,0.06947196834504954,0.018268118607690828,3.802907668652974,63.840694427490234,2025-02-28,128,1.2100357651867015,1.2100357651867015,2.2100357651867015,3.6276226141179007,12.743030678998332,1.2100357651867015,1.2100357651867015,2.2100357651867015,0.23384966435018542,0.23384966435018542,1.2338496643501855,1.8592864368602078,8.311413391135899
NEM,75.6085433959961,2025-09-02,0.4515712670954126,0.024110122019290383,18.729530557087717,52.087379455566406,2024-08-30,251,0.4515712670954126,0.024110122019290383,18.729530557087717,0.7896271054521782,0.02471802479531315,31.945396607980644,42.24821090698242,2025-02-28,128,1.1851111657338413,1.1851111657338413,2.1851111657338413,3.6276226141179007,12.743030678998332,1.1851111657338413,1.1851111657338413,2.1851111657338413,3.6198548616541193,3.0,4.0,1.8592864368602078,8.311413391135899
COR,294.36590576171875,2025-09-02,0.241011772959703,0.013352462274747639,18.04998718592209,237.1983184814453,2024-08-30,251,0.241011772959703,0.013352462274747639,18.04998718592209,0.1673511162548118,0.014485651176266448,11.552888732334166,252.1656951904297,2025-02-28,128,1.1317844973545856,1.1317844973545856,2.1317844973545856,3.6276226141179007,12.743030678998332,1.1317844973545856,1.1317844973545856,2.1317844973545856,1.1663001031584064,1.1663001031584064,2.1663001031584064,1.8592864368602078,8.311413391135899
KMI,26.440845489501953,2025-09-02,0.29485246700337675,0.016436870983692047,17.93847912391091,20.419967651367188,2024-08-30,251,0.29485246700337675,0.016436870983692047,17.93847912391091,0.008000749240851812,0.016263933937159913,0.4919319810179296,26.23097801208496,2025-02-28,128,1.1230339838527263,1.1230339838527263,2.1230339838527263,3.6276226141179007,12.743030678998332,1.1230339838527263,1.1230339838527263,2.1230339838527263,-0.16451527453808978,-0.16451527453808978,0.8587263918858037,1.8592864368602078,8.311413391135899
TRMB,78.56999969482422,2025-09-02,0.38595875106983457,0.021531087103130432,17.92565090750664,56.689998626708984,2024-08-30,251,0.38595875106983457,0.021531087103130432,17.92565090750664,0.0915531540782546,0.022140433348775024,4.135111207447076,71.9800033569336,2025-02-28,128,1.1220272989653226,1.1220272989653226,2.122027298965323,3.6276226141179007,12.743030678998332,1.1220272989653226,1.1220272989653226,2.122027298965323,0.27381922465967456,0.27381922465967456,1.2738192246596745,1.8592864368602078,8.311413391135899
WMB,56.89643478393555,2025-09-02,0.3003039988003948,0.016945073490199032,17.722201026398,43.756256103515625,2024-08-30,251,0.3003039988003948,0.016945073490199032,17.722201026398,0.0034570185368019146,0.01692251858380036,0.20428510801644265,56.70042037963867,2025-02-28,128,1.1060617185446504,1.1060617185446504,2.1060617185446504,3.6276226141179007,12.743030678998332,1.1060617185446504,1.1060617185446504,2.1060617185446504,-0.19912393367520617,-0.19912393367520617,0.8339421572006245,1.8592864368602078,8.311413391135899
XEL,71.57939910888672,2025-09-02,0.2183025840991668,0.012535753151100188,17.414397162088957,58.75338363647461,2024-08-30,251,0.2183025840991668,0.012535753151100188,17.414397162088957,0.01732489145851135,0.013382274625092993,1.2946148501560106,70.36041259765625,2025-02-28,128,1.0819070357174065,1.0819070357174065,2.0819070357174065,3.6276226141179007,12.743030678998332,1.0819070357174065,1.0819070357174065,2.0819070357174065,-0.06793929746129797,-0.06793929746129797,0.9363828097507011,1.8592864368602078,8.311413391135899
MA,591.0896606445312,2025-09-02,0.23158901272079024,0.013730415030898472,16.86686179548324,479.940673828125,2024-08-30,251,0.23158901272079024,0.013730415030898472,16.86686179548324,0.030020126228454513,0.016511706675321758,1.8181116476180086,573.8622436523438,2025-02-28,128,1.0389395988181056,1.0389395988181056,2.0389395988181054,3.6276226141179007,12.743030678998332,1.0389395988181056,1.0389395988181056,2.0389395988181054,-0.004954005691271716,-0.004954005691271716,0.9950704154984047,1.8592864368602078,8.311413391135899
ANET,135.8699951171875,2025-09-02,0.5379477416923413,0.03482350950179683,15.447832495589916,88.34500122070312,2024-08-30,251,0.5379477416923413,0.03482350950179683,15.447832495589916,0.4601825971097673,0.03581088686989106,12.85035466398007,93.05000305175781,2025-02-28,128,0.9275823137546699,0.9275823137546699,1.92758231375467,3.6276226141179007,12.743030678998332,0.9275823137546699,0.9275823137546699,1.92758231375467,1.3224066364984095,1.3224066364984095,2.3224066364984095,1.8592864368602078,8.311413391135899
CMI,395.2300109863281,2025-09-02,0.2894229440455087,0.018979628162882446,15.249136682852374,306.5169677734375,2024-08-30,251,0.2894229440455087,0.018979628162882446,15.249136682852374,0.08508077887819976,0.021714410788663308,3.918171195444956,364.24017333984375,2025-02-28,128,0.9119898053677121,0.9119898053677121,1.9119898053677122,3.6276226141179007,12.743030678998332,0.9119898053677121,0.9119898053677121,1.9119898053677122,0.24771776612393545,0.24771776612393545,1.2477177661239354,1.8592864368602078,8.311413391135899
EXC,42.99458312988281,2025-09-02,0.18158452106593637,0.01209874283654148,15.008544566919957,36.38722610473633,2024-08-30,251,0.18158452106593637,0.01209874283654148,15.008544566919957,-0.001203790451134279,0.012629379760874882,-0.09531667222990277,43.04640197753906,2025-02-28,128,0.8931095152708725,0.8931095152708725,1.8931095152708726,3.6276226141179007,12.743030678998332,0.8931095152708725,0.8931095152708725,1.8931095152708726,-0.23517096516636868,-0.23517096516636868,0.8096045229376867,1.8592864368602078,8.311413391135899
BR,250.97779846191406,2025-09-02,0.20215985723837293,0.013597292519912846,14.867655229327132,208.77239990234375,2024-08-30,251,0.20215985723837293,0.013597292519912846,14.867655229327132,0.0524630540768698,0.01649087977241864,3.1813374908363237,238.4670867919922,2025-02-28,128,0.8820533276855265,0.8820533276855265,1.8820533276855265,3.6276226141179007,12.743030678998332,0.8820533276855265,0.8820533276855265,1.8820533276855265,0.1590645287101325,0.1590645287101325,1.1590645287101324,1.8592864368602078,8.311413391135899
PWR,374.589599609375,2025-09-02,0.3635471605135212,0.02456171536164751,14.801375032673443,274.7170104980469,2024-08-30,251,0.3635471605135212,0.02456171536164751,14.801375032673443,0.4440581456087265,0.02302183053638441,19.28856807919437,259.400634765625,2025-02-28,128,0.876852037794345,0.876852037794345,1.876852037794345,3.6276226141179007,12.743030678998332,0.876852037794345,0.876852037794345,1.876852037794345,2.0970298097460107,2.0970298097460107,3.0970298097460107,1.8592864368602078,8.311413391135899
AXP,330.34295654296875,2025-09-02,0.2943131449749772,0.020048177951264904,14.68029392448644,255.22645568847656,2024-08-30,251,0.2943131449749772,0.020048177951264904,14.68029392448644,0.10685264934723926,0.023519632834712565,4.543125740871928,298.4525146484375,2025-02-28,128,0.8673502865047906,0.8673502865047906,1.8673502865047906,3.6276226141179007,12.743030678998332,0.8673502865047906,0.8673502865047906,1.8673502865047906,0.32291009696064793,0.32291009696064793,1.322910096960648,1.8592864368602078,8.311413391135899
ALLE,167.99000549316406,2025-09-02,0.22776660843840002,0.015649821756523172,14.553942657108037,136.82568359375,2024-08-30,251,0.22776660843840002,0.015649821756523172,14.553942657108037,0.31536732433083414,0.0183975545592524,17.141806717579826,127.71337890625,2025-02-28,128,0.8574349633323649,0.8574349633323649,1.857434963332365,3.6276226141179007,12.743030678998332,0.8574349633323649,0.8574349633323649,1.857434963332365,1.838739040103382,1.838739040103382,2.8387390401033823,1.8592864368602078,8.311413391135899
DAL,60.9437370300293,2025-09-02,0.45581484947940787,0.03189762548065798,14.289930445004567,41.86228561401367,2024-08-30,251,0.45581484947940787,0.03189762548065798,14.289930445004567,0.02338037247094893,0.038896226023189366,0.6010961695103759,59.5514030456543,2025-02-28,128,0.8367167983405325,0.8367167983405325,1.8367167983405324,3.6276226141179007,12.743030678998332,0.8367167983405325,0.8367167983405325,1.8367167983405324,-0.15138102367663347,-0.15138102367663347,0.8685222176119961,1.8592864368602078,8.311413391135899
WSM,191.2843017578125,2025-09-02,0.4514425843442056,0.03169353336021186,14.243996692112205,131.78909301757812,2024-08-30,251,0.4514425843442056,0.03169353336021186,14.243996692112205,-0.004851899575839869,0.030715427491805645,-0.1579629512607068,192.2169189453125,2025-02-28,128,0.8331121807225224,0.8331121807225224,1.8331121807225224,3.6276226141179007,12.743030678998332,0.8331121807225224,0.8331121807225224,1.8331121807225224,-0.24270834492149143,-0.24270834492149143,0.804694041113223,1.8592864368602078,8.311413391135899
MCK,691.6199951171875,2025-09-02,0.23812148218789142,0.016769623847582096,14.19957205672354,558.6043090820312,2024-08-30,251,0.23812148218789142,0.016769623847582096,14.19957205672354,0.08377897397429335,0.014516930995205436,5.771121596015257,638.1559448242188,2025-02-28,128,0.8296259899953916,0.8296259899953916,1.8296259899953915,3.6276226141179007,12.743030678998332,0.8296259899953916,0.8296259899953916,1.8296259899953915,0.4706582352559928,0.4706582352559928,1.4706582352559927,1.8592864368602078,8.311413391135899
LH,273.7799987792969,2025-09-02,0.2045101614843987,0.01455645589288622,14.049447405968056,227.29571533203125,2024-08-30,251,0.2045101614843987,0.01455645589288622,14.049447405968056,0.09659803310333381,0.016890400285396442,5.719108574759661,249.6630401611328,2025-02-28,128,0.8178450679732151,0.8178450679732151,1.8178450679732152,3.6276226141179007,12.743030678998332,0.8178450679732151,0.8178450679732151,1.8178450679732152,0.4644002116434184,0.4644002116434184,1.4644002116434183,1.8592864368602078,8.311413391135899
MSFT,505.1199951171875,2025-09-02,0.22000325790761255,0.015665630183614557,14.043690252417974,414.03167724609375,2024-08-30,251,0.22000325790761255,0.015665630183614557,14.043690252417974,0.27680606481978254,0.017026138279238313,16.257712716765614,395.6121520996094,2025-02-28,128,0.8173932795647032,0.8173932795647032,1.8173932795647032,3.6276226141179007,12.743030678998332,0.8173932795647032,0.8173932795647032,1.8173932795647032,1.732367962260341,1.732367962260341,2.7323679622603407,1.8592864368602078,8.311413391135899
DE,475.1206970214844,2025-09-02,0.2534318157061528,0.01813476221964048,13.974918040650055,379.0558776855469,2024-08-30,251,0.2534318157061528,0.01813476221964048,13.974918040650055,-0.001725543493942494,0.01963997370028399,-0.0878587476885238,475.94195556640625,2025-02-28,128,0.8119964306124943,0.8119964306124943,1.8119964306124943,3.6276226141179007,12.743030678998332,0.8119964306124943,0.8119964306124943,1.8119964306124943,-0.23427365394017785,-0.23427365394017785,0.8101931016737617,1.8592864368602078,8.311413391135899
TRV,272.25079345703125,2025-09-02,0.21876821690928105,0.015759287075564343,13.88186000168075,223.38192749023438,2024-08-30,251,0.21876821690928105,0.015759287075564343,13.88186000168075,0.06619388704990747,0.015403561157470628,4.297310626627652,255.34829711914062,2025-02-28,128,0.8046937691567172,0.8046937691567172,1.8046937691567173,3.6276226141179007,12.743030678998332,0.8046937691567172,0.8046937691567172,1.8046937691567173,0.293334487774076,0.293334487774076,1.293334487774076,1.8592864368602078,8.311413391135899
BKR,45.145511627197266,2025-09-02,0.31839259956713906,0.022937085232052935,13.881127281255779,34.24284362792969,2024-08-30,251,0.31839259956713906,0.022937085232052935,13.881127281255779,0.029085208607442237,0.02610286639016295,1.114253437637914,43.86955642700195,2025-02-28,128,0.8046362694579855,0.8046362694579855,1.8046362694579856,3.6276226141179007,12.743030678998332,0.8046362694579855,0.8046362694579855,1.8046362694579856,-0.08963974767719646,-0.08963974767719646,0.9177345100816274,1.8592864368602078,8.311413391135899
LHX,272.77484130859375,2025-09-02,0.18609166902758334,0.013516565778140791,13.767673836836114,229.97787475585938,2024-08-30,251,0.18609166902758334,0.013516565778140791,13.767673836836114,0.34879513954331665,0.013263444761707916,26.297477450978786,202.23593139648438,2025-02-28,128,0.7957330934963482,0.7957330934963482,1.7957330934963482,3.6276226141179007,12.743030678998332,0.7957330934963482,0.7957330934963482,1.7957330934963482,2.940317111429188,2.940317111429188,3.940317111429188,1.8592864368602078,8.311413391135899
CHRW,128.26490783691406,2025-09-02,0.2764535961244017,0.02013744822395953,13.728333056393772,100.48536682128906,2024-08-30,251,0.2764535961244017,0.02013744822395953,13.728333056393772,0.2847580607937652,0.024221670304300585,11.756334605182289,99.83584594726562,2025-02-28,128,0.792645854562899,0.792645854562899,1.792645854562899,3.6276226141179007,12.743030678998332,0.792645854562899,0.792645854562899,1.792645854562899,1.1907779943754522,1.1907779943754522,2.190777994375452,1.8592864368602078,8.311413391135899
INCY,85.9800033569336,2025-09-02,0.3094730210402097,0.023028423996579523,13.438740796425174,65.66000366210938,2024-08-30,251,0.3094730210402097,0.023028423996579523,13.438740796425174,0.16979596403991293,0.023302074145972802,7.286731772298392,73.5,2025-02-28,128,0.7699203140487517,0.7699203140487517,1.7699203140487518,3.6276226141179007,12.743030678998332,0.7699203140487517,0.7699203140487517,1.7699203140487518,0.6530111161630513,0.6530111161630513,1.6530111161630514,1.8592864368602078,8.311413391135899
NVDA,170.77037048339844,2025-09-02,0.431129646203684,0.03238001610862615,13.314682882101149,119.32557678222656,2024-08-30,251,0.431129646203684,0.03238001610862615,13.314682882101149,0.3673356812129154,0.03151893130324289,11.65444594801732,124.89279174804688,2025-02-28,128,0.7601849600776996,0.7601849600776996,1.7601849600776998,3.6276226141179007,12.743030678998332,0.7601849600776996,0.7601849600776996,1.7601849600776998,1.178519109830781,1.178519109830781,2.178519109830781,1.8592864368602078,8.311413391135899
URI,956.7627563476562,2025-09-02,0.3047287550027251,0.023500901637375254,12.966683564093218,733.303955078125,2024-08-30,251,0.3047287550027251,0.023500901637375254,12.966683564093218,0.4993041295708731,0.02593401167686441,19.25286900430833,638.1378784179688,2025-02-28,128,0.7328759684591308,0.7328759684591308,1.7328759684591308,3.6276226141179007,12.743030678998332,0.7328759684591308,0.7328759684591308,1.7328759684591308,2.0927346227295507,2.0927346227295507,3.0927346227295507,1.8592864368602078,8.311413391135899
ADSK,319.1600036621094,2025-09-02,0.2351393622322051,0.018522708175045303,12.694653503692097,258.3999938964844,2024-08-30,251,0.2351393622322051,0.018522708175045303,12.694653503692097,0.16392550821546226,0.02068061683864888,7.926528956772256,274.2099914550781,2025-02-28,128,0.711528608694122,0.711528608694122,1.7115286086941222,3.6276226141179007,12.743030678998332,0.711528608694122,0.711528608694122,1.7115286086941222,0.7299892610783562,0.7299892610783562,1.729989261078356,1.8592864368602078,8.311413391135899
IBM,240.17576599121094,2025-09-02,0.2285314732690955,0.018300910716628777,12.487437199583992,195.49826049804688,2024-08-30,251,0.2285314732690955,0.018300910716628777,12.487437199583992,-0.030459704057897885,0.018848416693866395,-1.6160351584231478,247.72128295898438,2025-02-28,128,0.6952674609869588,0.6952674609869588,1.6952674609869587,3.6276226141179007,12.743030678998332,0.6952674609869588,0.6952674609869588,1.6952674609869587,-0.4181384599386883,-0.4181384599386883,0.7051497637566602,1.8592864368602078,8.311413391135899
