Date,MCK,EME,COR,WMB,PWR,CAH,GS,ANET,WELL,BK,STX,MS,KMI,AXP,WDC,TPR,RJF,JCI,GILD,AXON,EQT,WSM,NDAQ,NI,CBRE
2023-08-14,433.2935791015625,222.16574096679688,184.0758056640625,31.843059539794922,202.92262268066406,89.40811157226562,319.4502868652344,44.529998779296875,80.34310913085938,42.5210075378418,63.57378387451172,80.97603607177734,15.710456848144531,161.70143127441406,32.102291107177734,33.35562515258789,103.7425765991211,56.95484924316406,73.72130584716797,206.6199951171875,41.48774337768555,64.18079376220703,49.49374008178711,24.629871368408203,84.6500015258789
2023-08-15,426.27978515625,219.60011291503906,181.92730712890625,31.597623825073242,202.58364868164062,87.08133697509766,314.21978759765625,44.912498474121094,79.38027954101562,41.78691482543945,61.4080924987793,79.89117431640625,15.434833526611328,157.64138793945312,30.93425178527832,33.205509185791016,101.74752807617188,56.6768913269043,73.52743530273438,203.0500030517578,40.810787200927734,63.84831619262695,48.999576568603516,24.23965835571289,83.27999877929688
2023-08-16,425.003662109375,215.7218017578125,180.50477600097656,31.334016799926758,200.16102600097656,86.91787719726562,311.2877197265625,45.342498779296875,79.36122131347656,41.52338790893555,60.179931640625,79.7335433959961,15.301466941833496,156.521728515625,30.45949935913086,32.210941314697266,101.0696029663086,56.82066345214844,72.01329040527344,200.77999877929688,40.598026275634766,63.93986892700195,49.270877838134766,24.360437393188477,82.37000274658203
2023-08-17,412.4697570800781,210.78944396972656,176.59034729003906,31.46127700805664,199.80209350585938,83.06234741210938,309.7837829589844,45.689998626708984,77.96942901611328,41.50456237792969,60.873695373535156,79.5480728149414,15.417052268981934,156.34645080566406,30.36153221130371,32.46426773071289,101.0986557006836,56.70563888549805,70.62843322753906,195.38999938964844,41.497413635253906,63.414669036865234,50.06541061401367,24.34185791015625,82.26000213623047
2023-08-18,415.9123840332031,212.99708557128906,176.98275756835938,31.60671615600586,202.45407104492188,82.54315185546875,307.3340759277344,45.1349983215332,77.406982421875,41.42927169799805,60.329933166503906,78.71356964111328,15.497072219848633,156.0056915283203,29.947065353393555,32.45488357543945,101.78627014160156,56.83024597167969,70.05601501464844,200.10000610351562,42.03898239135742,64.76863098144531,50.191375732421875,24.564838409423828,82.29000091552734
2023-08-21,421.274169921875,213.98155212402344,177.55177307128906,31.66126251220703,202.95252990722656,83.59117126464844,304.6195068359375,46.16749954223633,76.5680923461914,41.184574127197266,61.4080924987793,78.1201400756836,15.434833526611328,156.63856506347656,30.444425582885742,31.723031997680664,101.53446197509766,56.40849685668945,70.11140441894531,196.94000244140625,43.10276412963867,62.07516098022461,50.18168640136719,24.471927642822266,81.48999786376953
2023-08-22,413.8943176269531,215.9008026123047,174.58895874023438,31.479455947875977,206.00326538085938,82.2258529663086,301.52655029296875,46.880001068115234,76.12005615234375,40.290489196777344,61.77373123168945,76.94254302978516,15.33703327178955,154.885986328125,30.45949935913086,31.1131534576416,99.2004623413086,56.216796875,70.48993682861328,198.9600067138672,41.97127914428711,60.30199432373047,50.346412658691406,24.499799728393555,80.94999694824219
2023-08-23,416.76318359375,217.89964294433594,174.40257263183594,31.543087005615234,207.6183319091797,82.0816421508789,304.8748474121094,47.45750045776367,77.2163314819336,40.96810531616211,62.026859283447266,77.32271575927734,15.345924377441406,155.23654174804688,30.93425178527832,31.35710906982422,99.48131561279297,56.83024597167969,71.12699127197266,200.3000030517578,40.37559509277344,68.43058776855469,51.01498031616211,24.639163970947266,83.16999816894531
2023-08-24,418.8009948730469,216.7261962890625,175.3836669921875,31.379459381103516,200.94863891601562,82.850830078125,302.6331787109375,44.79750061035156,76.6062240600586,41.00575637817383,60.8455696105957,77.36907196044922,15.319249153137207,153.6300048828125,30.04503059387207,31.047473907470703,98.7452621459961,55.94841384887695,70.47148132324219,196.00999450683594,40.327247619628906,67.23564147949219,50.704917907714844,24.462636947631836,83.55999755859375
2023-08-25,418.75152587890625,218.90402221679688,176.08018493652344,31.51580810546875,204.6474151611328,84.25458526611328,302.81292724609375,45.224998474121094,77.24492645263672,41.15633773803711,60.395565032958984,77.16507720947266,15.417052268981934,154.1460418701172,29.758670806884766,30.953651428222656,99.04549407958984,56.101768493652344,70.96080780029297,198.42999267578125,40.65605545043945,67.68376159667969,51.09250259399414,24.69490623474121,82.58000183105469
2023-08-28,418.85052490234375,221.28067016601562,176.97296142578125,31.69761848449707,207.050048828125,86.28330993652344,308.31768798828125,45.4900016784668,77.4927749633789,41.6457405090332,61.94247817993164,78.24067687988281,15.434833526611328,154.99310302734375,31.205537796020508,31.150686264038086,99.9752197265625,56.19762420654297,71.12699127197266,200.7100067138672,40.95583724975586,68.35350036621094,51.518829345703125,24.713491439819336,84.58999633789062
2023-08-29,417.14898681640625,223.46841430664062,176.5707244873047,31.706707000732422,207.96728515625,86.36984252929688,314.5413818359375,46.36249923706055,79.18009948730469,41.73044204711914,62.25186538696289,79.32554626464844,15.51485538482666,156.0154266357422,31.311037063598633,31.21636199951172,101.05023956298828,56.51394271850586,72.20718383789062,205.13999938964844,41.3330078125,68.61370086669922,51.683555603027344,24.85284996032715,85.69999694824219
2023-08-30,417.0698547363281,223.14027404785156,175.5111846923828,31.815792083740234,209.0041046142578,84.6488037109375,313.3778076171875,46.775001525878906,79.03710174560547,41.87160873413086,63.911293029785156,79.05665588378906,15.505960464477539,155.947265625,32.0420036315918,31.35710906982422,101.67974090576172,56.58103561401367,71.69940185546875,211.10000610351562,41.57477951049805,68.60887145996094,51.024681091308594,24.85284996032715,84.68000030517578
2023-08-31,408.490234375,223.00106811523438,172.64646911621094,31.388551712036133,209.2334442138672,83.96614074707031,312.548095703125,48.807498931884766,79.00851440429688,42.229251861572266,66.36761474609375,78.95466613769531,15.310359954833984,153.82473754882812,33.91086959838867,31.263273239135742,101.29234313964844,56.60979461669922,70.6099624633789,212.91000366210938,41.797210693359375,68.03549194335938,50.850257873535156,24.86214256286621,85.05000305175781
2023-09-01,408.51007080078125,224.74130249023438,171.6458282470703,31.533998489379883,211.71588134765625,84.2065200805664,312.25244140625,49.34000015258789,78.77971649169922,42.74687576293945,69.0958251953125,79.51100158691406,15.239232063293457,155.41175842285156,34.634300231933594,31.619827270507812,103.05498504638672,57.2999153137207,70.76691436767578,215.38999938964844,42.7642936706543,69.6207504272461,50.327030181884766,24.67632484436035,86.0199966430664
2023-09-05,403.3484802246094,219.3514862060547,169.59539794921875,31.306737899780273,208.17666625976562,83.56232452392578,308.7713317871094,49.3650016784668,77.0828628540039,42.53982925415039,66.46137237548828,78.66719818115234,15.176992416381836,155.78175354003906,34.506195068359375,30.972412109375,102.9290542602539,55.92924880981445,69.39129638671875,212.25,41.78753662109375,69.36537170410156,49.13522720336914,24.332569122314453,85.87000274658203
2023-09-06,407.4302062988281,221.7381134033203,171.36126708984375,30.761329650878906,208.45578002929688,83.88922882080078,306.27252197265625,49.3849983215332,78.15055084228516,42.05043029785156,66.78012084960938,78.03669738769531,14.785785675048828,153.83447265625,34.24244689941406,30.58772087097168,101.82500457763672,55.19118881225586,68.5418930053711,213.5,40.93650817871094,67.83794403076172,49.978214263916016,24.444053649902344,85.83999633789062
2023-09-07,414.7317199707031,221.3502960205078,174.80482482910156,31.079479217529297,208.06698608398438,85.17759704589844,307.0641174316406,48.8849983215332,78.69392395019531,42.210426330566406,59.47677993774414,77.7399673461914,14.750223159790039,152.64662170410156,32.72775650024414,30.151430130004883,100.68221282958984,54.635250091552734,68.26490783691406,216.05999755859375,40.3852653503418,69.37982177734375,50.05572509765625,24.90859603881836,85.0
2023-09-08,416.8716735839844,221.51934814453125,174.33389282226562,31.15132713317871,205.87362670898438,85.36028289794922,310.4594421386719,49.11750030517578,78.74159240722656,42.14455032348633,61.28622055053711,78.74138641357422,14.936936378479004,153.2794647216797,32.757904052734375,30.246274948120117,102.97749328613281,54.970726013183594,70.16680908203125,214.7100067138672,41.081565856933594,69.21599578857422,49.83287048339844,25.0572509765625,85.23999786376953
